route,route_starting_time,percentage_of_compulsory_stops,benefit,walking_distance,num_segments,compulsory_stops,requests,number_optional_stops,used_nodes,unused_nodes,unserved_requests,served_requests,opt_stops_visited,opt_stops_not_visited,total_used-travel_time,travel_distance,build_time,solve_time,optimality_gap,objective_value
55,18:56:00,0.2,1600,700,5,6,58,31,22,15,43,15,16,15,5204.867990932937,18798.809000000005,0.031177043914794922,0.12966394424438477,0.0,5201.190999999995
195,07:09:00,0.2,0,700,4,5,48,26,5,26,48,0,0,26,2504.0,6398.221,0.018365859985351562,0.004178047180175781,0.0,-6398.221
195,07:09:00,0.2,200,700,4,5,48,26,7,24,40,8,2,24,2504.0,6770.782,0.01965498924255371,0.004739999771118164,0.0,-5170.782
195,07:09:00,0.2,400,700,4,5,48,26,14,17,34,14,9,17,3168.0,8485.922999999999,0.018560171127319336,0.01190185546875,0.0,-2885.922999999999
195,07:09:00,0.2,600,700,4,5,48,26,14,17,31,17,9,17,3168.0,9976.908,0.018540143966674805,0.03789186477661133,0.0,223.09200000000055
195,07:09:00,0.2,800,700,4,5,48,26,14,17,31,17,9,17,2717.785500178954,9976.908,0.019074201583862305,0.046698808670043945,0.0,3623.0920000000006
195,07:09:00,0.2,1000,700,4,5,48,26,15,16,31,17,10,16,3168.0,9976.908,0.018377065658569336,0.05881690979003906,0.0,7023.092000000001
195,07:09:00,0.2,1200,700,4,5,48,26,15,16,31,17,10,16,3168.0,9976.908,0.01977705955505371,0.057650089263916016,0.0,10423.092
195,07:09:00,0.2,1400,700,4,5,48,26,14,17,31,17,9,17,3168.0,9976.908,0.0186309814453125,0.08401989936828613,0.0,13823.092
195,07:09:00,0.2,1600,700,4,5,48,26,15,16,31,17,10,16,3168.0,9976.908,0.018404722213745117,0.07813620567321777,0.0,17223.092
196,09:57:30,0.2,0,700,3,4,15,10,4,10,15,0,0,10,2252.0,6050.156000000001,0.0016598701477050781,0.0007789134979248047,0.0,-6050.156000000001
